TIME,FSC-A,FSC-H,FSC-W,BSC-A,BSC-H,BSC-W,CD45RA: BB515-A-Compensated,CD123: PE-A-Compensated,CD49f: PE-Dazzle-A-Compensated,Lin Live/Dead: PE-Cy5-A-Compensated,CD90: PE-Cy7-A-Compensated,CD38: Brilliant Violet 421-A-Compensated,CD10: Brilliant Violet 605-A-Compensated,CD34: APC-A-Compensated,CD117: Brilliant Violet 785-A-Compensated,Index
20.37328,288934.4,206617.6,274,102923.4,52078.88,274,7349.095,350.8695,578.6313,1842.691,187.8828,18510.06,13814.82,6107.881,876.282,P1
21.87478,393539.9,195212.6,320,145952.2,78456,320,225.3669,1117.626,1311.721,302.2,309.6186,5648.137,1761.982,8206.942,571.3233,P3
22.93695,417268.8,231706.7,311,166470.6,83379.52,311,734.9827,1074.874,1228.422,622.1507,41.67154,3987.302,1484.718,8696.702,1051.143,O3
24.22147,494454.7,233755.2,345,264737.5,115728.5,345,354.6713,1094.731,611.7737,314.7632,95.34769,12711.88,1902.611,5860.717,2661.212,N3
25.25875,500874.6,225696.8,341,257106.1,124257.3,341,10262.18,1925.056,919.0452,768.4622,490.0012,5509.359,1765.969,9969.946,1321.373,M3
26.27987,419506.4,248211,308,131459.9,73167.36,308,114.3646,669.8724,1277.328,523.6221,1589.351,426.12,1600.74,6071.445,939.7932,L3
27.17882,352236.3,214685,298,130948.2,68669.44,298,169.378,757.0803,2156.295,807.4066,915.6381,920.0834,1228.667,10156.21,631.2445,K3
28.07606,334315.1,204056.2,295,142611.4,81910.08,295,-72.65614,1413.586,980.0256,751.6035,3409.977,1261.649,1670.512,7174.785,-93.65757,J3
29.00358,432434.3,291184.3,296,183116,94622.08,296,106.6827,2186.931,1305.013,-63.61471,806.475,2252.588,1038.236,10010.2,922.8815,I3
29.93971,556318.9,341549.6,312,277738.6,122366.7,312,11783.66,2194.943,695.3342,896.1514,109.1547,4306.145,1767.268,8786.265,3344.906,H3
30.98589,434392,204625.1,333,209550.2,103237.1,333,6034.049,2820.025,401.0322,668.1711,306.8973,6652.385,1841.444,6047.822,785.0046,G3
31.95711,326355.8,207555,293,128730,57784.16,293,109.5406,555.2564,953.8984,62.67102,867.4888,751.6525,905.1196,7468.274,181.1835,F3
32.86168,613157.9,298222.4,344,247671.1,114987,344,7119.437,3432.302,1062.742,1206.332,213.3855,7241.642,1959.465,6412.625,1132.836,E3
34.01315,305853.5,176641.9,296,121703.4,69120.8,296,207.7452,1179.057,584.4397,743.3866,252.0605,2573.111,1553.967,7954.724,533.3989,D3
35.23566,354757.8,220805.8,297,127920.2,68094.88,297,303.5265,971.3026,353.2893,533.6339,152.9109,1914.594,1233.214,2483.246,1249.623,C3
36.59204,472401.3,287179.2,310,142790.3,65774.24,310,398.8246,835.2228,983.8274,677.9984,613.8473,1869.417,612.781,6745.663,1042.752,B3
37.55846,437880.5,231085.1,327,184572.8,95074.56,327,192.2747,601.2392,2467.482,1010,108.1439,8962.704,1812.45,9454.707,-605.0613,A3
38.96015,385798.9,255793.4,293,117841,63012.32,293,8466.365,1935.941,2007.157,281.618,217.4414,2906.187,4563.89,14802.76,1515.015,A5
40.53406,489909.5,281267.8,319,180277.8,73461.92,319,221.5981,374.8097,1571.451,879.9849,77.45705,11506.99,2525.037,7392.057,367.7904,B5
42.06432,440561,267043.8,306,160102.9,75079.2,306,213.9213,144.817,924.0241,295.4086,260.7863,9505.049,1195.636,9091.127,2.023498,C5
43.27081,520713.4,385212.8,296,135497.3,64529.92,296,252.4,466.862,778.1441,614.2401,320.1227,423.6535,1193.474,5167.004,1486.319,D5
44.35128,373343.8,250008.6,296,125393.2,59719.52,296,184.7437,460.8531,2016.451,334.1056,761.1887,210.7874,1419.068,4567.436,1138.38,E5
45.4284,417694.3,224470.4,318,202131.8,96122.88,318,67.69695,426.9261,2383.869,543.3543,208.3266,264.4757,1213.521,6022.075,800.9261,F5
46.43935,346847.1,182078.4,303,143467,82675.04,303,2945.908,809.3415,1142.47,153.2493,117.5909,3524.394,2139.57,10196.59,1027.757,G5
48.37296,370436.2,250821.8,290,151364.1,75056.8,290,327.7122,882.8695,631.8939,659.4218,519.3528,295.4708,769.595,2466.286,861.16,H5
50.60714,388750.6,238583.5,306,155746.6,79136.96,306,9213.372,1506.76,1005.099,547.3669,600.7357,1648.11,873.0266,11301.99,519.0687,I5
51.66943,405221.7,226699.2,313,162901.6,81614.4,313,273.2256,792.8231,552.7155,312.5217,211.8035,4265.009,1467.421,5658.773,1480.811,J5
52.66475,465969.5,297707.2,307,158934,80026.24,307,63.5131,1511.524,618.3552,94.4036,237.2144,2980.144,2540.549,6744.176,-120.5752,K5
53.4956,597854.5,297183,339,240904.7,108407,339,2583.458,1510.838,1035.678,1527.253,617.0275,4185.801,2032.595,9879.183,946.774,L5
54.29111,427458.1,242093.6,312,162507.3,75975.2,312,255.3148,3338.29,2211.606,905.3729,2807.085,1303.28,1990.992,11588.53,159.457,M5
55.44214,408727.9,228336.6,311,154156.3,81665.92,311,10322.4,5997.227,1334.442,1318.15,293.7282,2150.41,2334.869,19898.73,-29.42675,N5
56.25563,381460.7,201928.2,322,170686.5,86425.92,322,744.8614,214.6697,1018.194,365.8008,359.4709,3448.953,1578.959,8724.674,60.22838,O5
57.25001,409790.5,227573.9,312,160425.3,89955.04,312,8109.338,3268.519,1517.387,553.9022,337.1366,3218.509,1596.52,13263.84,613.0607,P5
58.82792,434227.2,231013.4,316,187874,99912.96,316,8241.5,21888.94,1032.399,1743.884,180.8741,7844.922,2532.394,5269.205,419.0588,P7
59.77723,376817.5,226397.9,301,125970.8,61706.4,301,428.2415,1238.123,677.4296,187.1198,241.569,3754.491,787.5714,6868.655,938.6661,O7
61.47119,444247.8,265888,309,135356.2,60195.52,309,424.6061,703.2536,534.7844,804.2763,55.7788,3083.44,2257.63,6531.289,1070.642,N7
62.88056,316034.2,195268.6,294,145657.6,85294.72,294,364.7185,536.6378,1020.828,1001.055,1159.673,1440.73,2130.875,6515.869,606.9103,M7
63.77104,363886.9,205531.2,308,165416.1,90216,308,316.8557,806.4227,2399.431,1412.109,1395.815,777.7646,1816.856,9448.522,826.1717,L7
65.15684,333245,225013.6,287,123542.9,62248.48,287,227.7589,691.0754,2007.965,1000.615,1220.115,717.6706,1349.303,7658.836,561.4624,K7
66.51258,352457.8,215900.2,297,139105.1,73663.52,297,1923.178,696.4386,1074.902,666.2573,88.35998,2731.573,1946.951,9056.506,477.7427,J7
67.67377,429897.9,246730.4,309,165659.9,81887.68,309,355.0658,660.8456,2022.56,783.2208,296.4998,3017.481,1043.665,5240.187,1108.396,I7
68.58634,401775.5,210276.6,316,183085.4,90974.24,316,168.6297,1516.106,2277.915,1160.693,3537.098,327.9234,1328.625,9708.038,987.8635,H7
70.55033,359219.7,183284.6,316,181216.1,83755.84,316,290.0702,328.7854,1402.954,295.2448,172.4423,3445.804,1607.326,4851.729,819.9489,G7
71.42587,412673.8,262131.5,298,161580.8,75961.76,298,118.6665,1353.69,1138.422,698.1395,1855.509,2001.671,628.0184,5827.178,1019.648,F7
72.69695,345642.1,229115,290,158633.8,85479.52,290,165.0568,1102.338,1605.121,843.0807,2046.274,1118.487,1743.387,8558.321,810.7114,E7
74.0834,287313.6,192752,280,109301.2,59342.08,280,112.7634,856.8716,1573.14,74.28443,576.2187,2607.837,1040.175,3811.264,427.2483,D7
75.03481,383799.8,284825,283,196594.5,90403.04,283,70.16007,453.4496,270.9493,67.06242,271.1248,2451.732,543.8554,3219.736,1257.073,C7
76.17274,527748.9,289929.9,320,263094.7,137131.7,320,242.1736,538.9847,3172.854,1832.031,25.22953,1766.74,1137.229,8480.036,365.8247,B7
77.42224,370484.1,227485.4,298,123233,64730.4,298,294.9955,1367.459,1020.664,413.106,2035.278,729.606,1214.135,5445.197,1543.799,A7
78.85863,394664.8,257409.6,296,159275.4,84002.24,296,-111.0379,2644.298,746.261,652.0444,1675.926,1999.8,1712.222,10203.19,1274.131,A9
79.74847,385867.8,242773.4,299,142651.9,73315.2,299,140.1438,742.8259,1626.756,930.7326,846.4709,892.5061,1504.578,10477.22,656.6311,B9
80.70032,397012.6,245375.2,303,142806.9,70442.4,303,270.9378,1461.307,206.065,645.6176,132.2465,4427.913,1305.077,8596.435,1278.122,C9
81.65147,253423,182386.4,266,96149.62,49094.08,266,7655.486,1942.556,769.0454,2094.529,141.7771,13989.44,38647.53,8981.678,193.5196,D9
82.57397,379583.5,212609.6,305,165729.3,81286.24,305,427.093,1136.332,1469.236,1177.464,1822.718,1866.999,1343.461,5770.553,419.0713,E9
83.71608,490331,246011.4,332,207176.1,97168.96,332,7913.4,1421.868,914.1569,505.7176,376.7634,3444.296,1872.437,11346.33,284.6336,F9
84.78225,440675.3,262836,309,207862.3,80111.36,309,199.3072,489.7782,1249.237,158.6266,4.525899,4805.247,1626.288,5700.126,1178.273,G9
85.86502,280284.4,179340,281,116991.6,62039.04,281,229.3957,826.289,628.5772,793.4794,813.0499,2619.226,1688.288,6803.997,1177.836,H9
86.95756,386251.3,211920.8,316,189445.2,101423.8,316,1044.162,2472.559,1584.443,513.1541,748.6495,1424.96,1829.195,8686.88,1312.813,I9
87.80141,339989.7,211786.4,293,145653.5,86349.76,293,10284.1,53330.84,1655.807,875.7927,288.2725,13073.71,2374.522,2359.79,481.113,J9
88.85525,640694.7,336425.6,335,282861.6,141956.6,335,8343.344,1418.13,1381.109,676.8214,125.6525,6480.951,992.649,2679.625,869.7829,K9
90.20116,386602.1,229359.2,305,136135.4,80112.48,305,110.8604,1876.618,1077.027,572.1201,569.8239,2619.645,2278.685,11322.75,1170.57,L9
91.27451,458786.6,228995.2,332,223963.2,95317.6,332,150.7962,318.951,1340.24,1140.425,121.447,7797.575,1060.565,5821.72,411.2019,M9
92.27407,435350.6,313479,292,132357,64524.32,292,80.98771,1307.628,1107.572,349.2055,116.058,3967.271,1830.605,5154.785,1347.186,N9
93.20872,320436.9,187978.6,294,121070.6,67763.36,294,173.4068,496.0265,2669.932,936.1202,1166.293,331.1936,1477.133,6274.881,503.9922,O9
94.15085,332060,211921.9,291,132641.2,70596.96,291,184.4735,777.9526,1621.897,598.176,3642.796,288.2126,1318.722,7021.762,736.187,P9
95.76925,370872.5,183430.2,322,168161.3,88175.36,322,6184.941,1773.368,1183.116,603.8399,402.9723,6553.802,978.7006,9034.46,1006.029,P11
97.18668,502826,271781.4,321,216623.4,114492,321,9890.873,2273.159,1480.133,1396.116,312.6243,7850.489,1782.994,3264.343,1217.944,O11
100.7259,436654.2,222825.1,319,155915.2,73139.36,319,4967.954,2124.809,824.7402,686.6465,199.6085,4290.286,1750.213,4831.857,1629.169,N11
102.8414,445059.3,231237.4,320,160241.3,82340.16,320,2949.913,1433.332,531.1583,776.2173,94.89293,1736.774,618.7271,4207.484,806.1978,M11
104.0374,452333.7,238600.3,320,182086.6,91937.44,320,285.5812,501.8369,2079.44,983.5286,17.35299,8152.933,779.0305,2940.657,1319.003,L11
105.0567,385667.7,208952.8,312,178348.5,86179.52,312,157.3776,107.9651,1472.969,725.9429,189.0046,7035.651,1707.501,5735.973,363.1315,K11
106.1887,494035.2,244154.4,326,283803.2,132164.5,326,5628.664,2347.772,709.9056,540.8082,132.966,5908.023,1425.793,2789.021,1694.445,J11
107.3691,453508.8,223272,335,188002.6,90313.44,335,3024.659,935.8118,1088.759,374.3527,144.5541,8163.508,2978.524,9848.519,1038.134,I11
108.6163,539787.6,277213.4,331,228531.5,106599.4,331,8723.878,4518.366,1981.79,1289.368,477.1879,8318.524,1101.804,4138.094,752.4781,H11
109.4933,442846.4,309733.8,296,175914.3,87374.56,296,237.0388,1419.689,356.0669,338.7651,80.23992,2258.104,1201.568,5926.305,1187.193,G11
110.8237,335512.4,174745.8,309,192283.1,104725.6,309,11215.29,6036.44,641.124,1039.495,361.6726,5038.22,1599.632,3314.681,654.9208,F11
112.5101,374829.6,244995.5,292,140113,77266.56,292,346.0887,2784.862,1042.676,583.2734,230.4257,297.6041,842.1091,7778.5,795.3599,E11
114.3108,385767.8,257874.4,292,143281.6,72857.12,292,1744.732,783.7115,708.6727,882.4471,1359.809,1028.643,2932.104,14078.39,666.127,D11
115.2002,322633.1,166676.2,308,154640.7,82512.64,308,199.788,549.7551,888.563,516.1086,531.9906,3085.8,936.4856,4295.774,592.3618,C11
116.1542,656228.6,331251.2,337,298306.2,144487.8,337,5873.406,1795.363,936.2885,197.9136,271.2095,8952.883,1556.884,9145.764,1632.606,B11
117.1763,436298.7,227385.8,320,185269.1,93369.92,320,351.6089,836.7406,8915.544,778.3611,74.90929,18989.94,1377.969,6148.171,1051.071,A11
119.6848,395615.9,190221.9,329,203375.5,95574.08,329,156.5065,695.8501,1959.871,828.3404,425.309,331.1468,1468.598,6813.036,1460.909,A13
120.974,329732.3,210903.8,289,137685.3,73624.32,289,16.9523,1381.641,2378.42,92.54121,2578.761,229.0533,764.5992,10125,332.9537,B13
122.0278,384023,222754.6,303,135233.7,75311.04,303,134.9129,1041.832,2653.019,1071.873,365.6698,209.1259,1528.916,10102.25,1283.242,C13
122.8958,312903.8,207754.4,284,128422.2,62566.56,284,310.0746,766.5981,1302.933,420.7299,472.3243,167.2096,789.3367,6155.842,934.421,D13
123.8842,326867.7,184875,302,121511.6,62994.4,302,130.8539,822.816,1619.92,938.3002,1063.727,430.6506,675.4808,5104.455,864.3663,E13
126.921,410119.2,251323.5,303,159997.1,73759.84,303,153.078,1294.95,2028.407,1444.632,1316.632,528.0573,972.0914,5454.742,1464.045,F13
128.2283,333623.3,204603.8,294,116266.9,65895.2,294,-66.45834,1305.49,3148.902,824.1691,4501.692,260.2673,1815.434,5256.53,1669.83,G13
129.4942,311721.8,232955.5,273,113705.5,67323.2,273,436.2047,474.6305,4388.842,1827.899,724.8249,338.9742,741.9943,6344.209,742.6217,H13
130.8489,305517.8,186985.1,292,121066.2,61491.36,292,75.18598,716.418,1675.831,738.4617,1336.553,183.9495,875.8702,5961.369,513.476,I13
131.7459,370845.4,240907.5,295,139285.2,71877.12,295,210.4699,1699.443,432.8864,855.3843,730.3323,665.6406,2071.879,6935.248,921.9686,J13
140.3442,400327.9,261184,298,141737.6,68303.2,298,284.9789,793.2263,829.5457,663.3,1380.026,586.539,597.7885,7832.578,878.5984,K13
142.409,288966,187264,284,119822.1,67322.08,284,213.4615,564.7638,2420.988,322.5533,60.95255,212.3487,2310.646,7376.085,986.478,L13
143.3416,426998.6,255595.2,310,163907,82570.88,310,251.7188,1466.053,1578.386,1265.798,1720.698,412.2426,692.2328,6520.668,583.475,M13
144.7227,553694.3,281327.2,337,238668.6,114400.2,337,-27.66045,3781.853,7617.251,2296.546,2552.72,337.6141,2026.36,12878.65,2438.784,N13
146.0931,335172.9,207738.7,295,130355.6,72897.44,295,171.4479,676.7075,950.0873,1000.109,1157.082,392.3352,780.6338,5619.226,196.985,O13
147.4895,362441,216823,298,141899.9,72542.4,298,274.7894,1269.262,2284.363,973.6159,2783.996,355.7176,1072.279,5237.002,1271.35,P13
149.0321,363149.9,230325.8,293,153204.8,80293.92,293,332.4568,1259.987,2103.658,1628.103,2643.708,618.1138,2067.797,8577.775,484.8344,P15
150.0338,441200.3,316339.5,292,169230,85812.16,292,265.9116,827.4526,2111.311,405.5341,1057.961,221.224,914.2598,7116.342,2093.04,O15
151.2432,371242.3,249387,291,137025.3,81308.64,291,468.3733,1005.77,2331.87,410.9133,3045.38,290.89,996.3696,10067.84,1817.238,N15
152.6176,381948.7,199949.1,316,161707.3,81898.88,316,200.8629,881.7495,1317.468,904.1245,1876.292,569.5838,1302.586,3277.936,746.8658,M15
153.7261,343601.2,193951.5,304,120434.4,64716.96,304,455.124,819.097,898.1998,763.3391,973.3676,146.5893,939.9636,5770.239,16.74839,L15
155.7618,329800.5,225369.8,284,133556.1,72201.92,284,319.1644,992.7715,2156.159,-163.2685,949.5898,114.3752,767.0643,3904.056,1231.174,K15
156.9745,367636.3,181778.2,319,149633.8,78024.8,319,487.3566,978.6169,1710.508,-83.3326,2569.117,621.7207,1517.466,5367.965,121.8127,J15
158.94,338587.2,233096.6,286,126159.3,63012.32,286,354.2475,675.2263,2933.501,898.3712,740.5522,303.7408,930.8476,4930.82,419.8659,I15
160.4029,347175.3,179183.2,308,136589.1,77002.24,308,2695.573,1116.095,832.5617,437.2485,431.0235,677.1556,984.1186,11009.11,1510.062,H15
162.4651,401038.5,249007.4,305,141625.6,67216.8,305,112.1986,529.0608,1325.314,593.9074,319.9362,443.0113,903.0889,5806.918,1059.922,G15
164.6357,491075.1,318279.4,305,188964,78982.4,305,428.3139,1007.334,1064.421,327.5958,1110.401,335.6133,980.9529,7680.934,943.3241,F15
169.276,299028.7,188173.4,286,113571.1,64470.56,286,63.96723,100.8132,560.0751,623.7176,533.2532,230.1393,1374.13,2898.249,475.0956,E15
171.3564,416316.3,305493.4,287,193115,99777.44,287,164.5606,785.7891,1003.704,300.092,698.6953,431.6463,1086.981,8427.457,564.4341,D15
173.0939,287914.5,170331.8,292,151751.1,82593.28,292,76.68202,1580.102,2303.092,859.5502,2486.386,514.3533,996.5392,5975.231,662.1563,C15
177.5099,329741,197497.4,296,139548.4,76163.36,296,309.0177,697.0761,1475.736,926.3167,1057.514,171.0738,463.631,6431.707,640.6454,B15
183.1474,292716.5,179116,287,150041.3,84426.72,287,-144.112,913.6857,1777.724,1342.547,3462.037,300.3813,1566.356,8178.32,1012.487,A15
186.2718,363281.1,262001.6,283,155804.3,81618.88,283,393.0085,866.8585,1024.909,712.6878,940.6983,476.287,2528.606,8851.199,1569.815,A17
187.7426,360836.6,227551.5,295,138621.3,68229.28,295,340.9378,1501.037,2214.806,201.1366,3800.424,543.2891,1024.747,6612.903,946.2356,B17
190.4386,425014.3,288010.3,296,147909.4,83507.2,296,214.7307,871.1417,2366.263,823.1168,762.5667,372.131,922.4261,7130.627,1239.731,C17
191.4703,396861.6,241895.4,307,143841.3,63077.28,307,249.5869,1400.278,2040.249,645.5433,4450.195,290.1885,2515.365,10151.84,394.5474,D17
195.6993,376863.1,200046.6,313,167248,88691.68,313,655.1929,1558.06,1127.145,635.85,313.5065,-179.0604,810.3428,6352.04,585.7525,E17
196.587,275659.8,165625.6,287,130195.7,66588.48,287,463.6561,876.4501,2600.255,1041.901,962.6079,276.9033,1023.537,5796.477,943.0807,F17
199.1068,385421.1,259996.8,292,119354.2,57812.16,292,207.9985,622.2619,1222.738,465.3044,982.2853,539.4278,2048.17,5523.048,1653.677,G17
200.7531,280168.1,171848.3,287,144760,78014.72,287,232.0425,671.5637,2070.963,667.4428,813.7592,407.8605,450.9524,7400.026,521.8165,H17
203.7256,366401.3,201606.7,309,136130.2,75221.44,309,5610.14,1389.25,630.256,37.94516,580.0395,616.6927,2105.168,10063.67,717.7766,I17
207.4204,353367.5,205931,304,136072.2,70152.32,304,159.0986,895.1044,1099.533,1367.242,816.4492,663.416,1681.676,6086.393,982.4674,J17
208.5015,424362.3,248491,313,159937.3,81102.56,313,205.8574,1746.639,1987.235,1737.342,2620.304,573.1932,1978.518,8039.078,319.7422,K17
211.6534,342617.6,213281.6,293,140328,69665.12,293,477.5467,756.1456,2556.807,858.6086,646.7735,424.3683,877.9139,6436.76,1823.39,L17
214.3129,432725.7,290433.9,299,125844.6,64523.2,299,296.5859,1309.545,1743.129,557.9468,2541.234,468.1884,1425.577,7996.274,1060.335,M17
215.7146,444218.9,285560.8,303,169197.3,78909.6,303,307.968,1146.769,1363.295,840.5453,428.9404,676.0435,1296.501,4683.542,864.4388,N17
216.8529,335691.7,211696.8,290,123081.3,69474.72,290,95.89402,807.5028,1580.084,478.9487,4268.152,582.9494,2138.579,8823.346,526.7487,O17
219.0208,363057.7,210331.5,304,128154.6,62756.96,304,247.8934,429.0266,2001.659,883.8341,850.9342,249.3975,1118.953,7718.849,697.2013,P17
221.1805,427104.3,236495.8,315,204841.5,103457.8,315,58.55058,447.0198,2360.387,1135.84,754.1888,10751.25,3413.787,10018.39,1311.05,P19
222.4817,327234.6,208359.2,290,106301.1,59884.16,290,168.8013,529.0703,990.5265,1498.729,923.1971,1292.07,769.9255,4270.463,666.6785,O19
224.0452,408640.8,234201,308,176340.1,80115.84,308,411.0933,231.2666,638.7386,-105.2437,168.8224,5338.333,984.0328,6531.743,797.9166,N19
225.4342,372777.2,203521.9,304,160240.5,88429.6,304,640.653,63.42356,1615.861,380.2514,291.5954,6341.753,991.4118,7681.244,846.2709,M19
226.645,335135.4,190993.6,300,150035.7,79422.56,300,653.8306,601.284,221.6472,404.0148,1291.897,2679.758,1738.952,2433.341,1047.953,L19
230.7997,348519.2,179816,314,185009.6,99790.88,314,399.2459,238.3946,1047.105,823.2604,158.5048,4565.359,630.0314,6163.731,550.7801,K19
234.6836,339286.2,169282.4,314,156772.4,79985.92,314,218.0581,78.39277,1161.152,1170.174,115.1936,9631.691,1209.068,4450.254,697.1409,J19
236.8161,432886.3,209992.2,325,182994.7,80488.8,325,225.5429,214.2977,1123.235,68.0644,231.8114,7493.412,1019.028,3346.409,1544.248,I19
238.0719,207692.1,136869.6,262,107531,60014.08,262,14987.24,994.6694,34.51922,7032.203,477.2774,31513.44,19866.06,-63.40901,843.7424,H19
239.2038,241286.8,170067.5,264,99972.84,50533.28,264,22449.5,1964.416,138.8391,1829.76,310.1654,13148.21,3348.521,113.5878,685.7907,G19
240.3861,567431.6,320633.6,323,226198.5,109079,323,3087.119,3249.473,1861.078,15164.39,1076.953,4093.193,1138.254,-607.2666,535.767,F19
241.6288,348146.3,234143.8,288,115335,58597.28,288,526.0735,240.6379,177.8976,16149.9,608.3316,506.9172,664.1097,-668.0511,738.6001,E19
243.3141,359115.7,239211.8,301,223058.4,124671.7,301,472.8455,-253.4128,6381.894,7627.408,-87.58932,7708.531,1529.217,323.9488,780.3835,D19
244.5526,513770.6,250367,332,290370.9,140076.2,332,33370.06,1850.949,10721.16,19477.09,685.1688,4355.841,2385.648,-242.5184,1088.833,C19
245.5454,243673.9,167917.1,268,100345.9,61471.2,268,29140.1,480.6354,81.8672,9045.191,404.0723,599.1395,419.0341,-468.9609,635.7557,B19
246.6104,501326.3,268414.7,324,249991.9,100394.6,324,163.1519,180.0148,1056.517,788.4451,385.1182,7546.225,1825.881,1063.365,933.0078,A19
248.2216,327060.2,219562.6,287,97449.31,55008.8,287,18396.94,56.92427,956.6054,22160.04,364.7119,2288.995,1035.852,-1066.753,548.8893,C21
249.5238,274218.9,185484.3,276,104894.9,60877.6,276,65136.26,259.7829,212.7715,5306.758,243.9264,585.8704,453.6621,295.8422,1047.237,D21
250.9011,231954.6,164580.6,262,95227.78,53611.04,262,37530.2,128.5026,455.9119,7037.372,115.2424,250.3676,1876.57,70.65694,497.346,E21
251.9978,182225.2,131049,247,93179.73,54171.04,247,335.708,73.59364,344.1009,47571.39,-257.9693,58.55308,1043.016,-1366.695,949.8705,F21
253.4875,360255.3,195173.4,309,306881.8,139768.2,309,53875.38,1213.057,1457.752,14670.93,1097.152,14572.87,1748.552,594.4897,1499.725,G21
254.517,531629.9,313113.9,324,257475.6,129869.6,324,47379.08,47232.5,7039.894,6408.136,1118.607,4662.518,4712.495,525.7824,533.5296,H21
257.7157,310530.3,187529.4,290,125208.7,72497.6,290,109.0831,673.3922,1315.557,525.3342,979.5473,401.3957,1621.087,7860.967,140.2031,I21
262.494,455628.1,278659.4,309,167099.4,83267.52,309,162.4051,1419.837,950.2614,208.1839,293.2516,531.4036,598.5394,4529.13,795.7162,J21
264.1014,423464,298673.8,292,138688.6,70098.56,292,209.5582,717.1204,1503.604,1066.956,567.0844,262.4566,1040.168,4505.698,506.835,K21
268.3373,289633.4,160554.2,294,112371.1,68558.56,294,173.4039,750.0021,2073.746,32.98897,625.0856,329.9042,1146.615,4835.479,884.9037,L21
269.5782,335668.3,176456,306,181553.2,92626.24,306,223.9709,423.6225,1112.031,17.30287,269.278,6308.202,1184.802,7673.535,-76.18132,M21
272.2418,421670,304229,289,293642.3,133757.1,289,120.845,445.5149,2902.223,615.7722,2.515649,7244.083,2116.106,5407.991,1269.113,N21
274.0538,315753.2,174251.8,299,131553.9,72252.32,299,253.5971,469.8674,576.0912,312.2921,312.6015,3213.899,1301.011,5688.195,519.501,O21
276.0661,419556.6,200839.5,321,162665.7,90194.72,321,39.62252,555.9443,725.6285,665.5329,983.5723,1791.879,1532.267,4880.045,1434.829,P21
