TIME,FSC-A,FSC-H,FSC-W,BSC-A,BSC-H,BSC-W,CD45RA: BB515-A-Compensated,CD123: PE-A-Compensated,CD49f: PE-Dazzle-A-Compensated,Lin Live/Dead: PE-Cy5-A-Compensated,CD90: PE-Cy7-A-Compensated,CD38: Brilliant Violet 421-A-Compensated,CD10: Brilliant Violet 605-A-Compensated,CD34: APC-A-Compensated,CD117: Brilliant Violet 785-A-Compensated,Index
21.02975,427320.2,225918.6,316,153296.7,79990.4,316,9717.803,2058.578,997.4337,972.8813,520.3041,3435.132,1717.413,8503.1,1286.502,P1
22.61664,345311.2,218541.1,294,139244.9,73654.56,294,240.2049,1477.87,634.519,-26.15963,292.4308,3007.735,1806.776,5341.019,677.343,P3
23.73486,319393.4,213771,284,143658.6,77489.44,284,115.4122,1042.376,1831.566,1155.474,1746.621,489.1259,2210.842,9614.949,1152.247,O3
24.9589,413175.8,219990.4,313,159246.8,86324,313,357.1777,1375.084,1794.481,666.532,274.0472,7175.086,2117.094,7352.666,884.0207,N3
25.9545,357303.7,226449.4,296,137751.6,68843.04,296,445.2445,917.6074,1160.663,324.1231,1163.098,2271.626,822.7947,10423.24,-372.9952,M3
27.20575,298489.8,182980,287,145446.6,74384.8,287,277.9361,969.5681,810.8373,843.5093,201.2046,1772.311,1200.576,3774.146,619.0757,L3
28.67559,418898.1,280903.8,298,170041.4,85826.72,298,313.709,1463.926,1044.877,797.2599,3727.968,662.1221,1401.078,6857.975,976.154,K3
29.6943,368760.3,214650.2,301,141476.2,77117.6,301,406.9889,1038.772,1584.14,1082.909,1254.44,436.7324,1468.73,5146.819,221.7155,J3
30.62832,351821,200239.2,301,152187.2,88674.88,301,304.7699,1185.593,349.3718,495.5562,427.3483,2421.343,954.8079,3999.076,388.1424,I3
32.27868,463933.9,352041.8,290,199743.6,74372.48,290,59.82793,1347.144,196.6584,913.3668,593.5905,410.1441,984.5588,3358.789,426.338,H3
33.44172,368938.8,231051.5,298,109614.9,55562.08,298,40.52785,451.6855,864.525,172.1986,461.3568,1063.763,492.6121,3450.768,987.0793,G3
35.46854,417004.9,258508.3,306,162632.5,75972.96,306,256.5559,1373.161,1377.321,1003.039,1089.481,981.2646,1918.272,7424.248,867.9901,F3
36.42019,409593.7,227738.6,313,159433,83690.88,313,11791.97,11571.16,2117.254,906.1522,283.694,8762.798,2068.824,7078.821,1255.423,E3
37.32854,452362.4,257259.5,310,165340,88465.44,310,6596.382,1410.988,1859.805,653.5544,387.0683,463.205,3243.5,13535.74,1994.506,D3
39.01086,317700.7,199736.3,291,145315.4,70039.2,291,85.46992,1705.048,1974.591,982.7264,2860.237,435.8111,1121.028,8517.335,693.3257,C3
40.18374,335147.1,224812,287,152388.2,77518.56,287,423.5219,1291.169,851.7366,998.3719,994.543,1969.743,849.918,4371.723,590.1929,B3
41.55417,413258.6,231898.2,313,169740.2,77371.84,313,148.4242,264.3052,993.632,415.2174,272.126,6507.074,1321.649,5572.121,209.1913,A3
43.02885,369097.4,217952,301,137937.4,71729.28,301,292.5006,574.6592,1586.447,1694.751,4332.258,616.4438,1870.038,7481.469,519.3041,A5
44.09019,319260.4,190794.2,295,133457.3,73505.6,295,114.2632,1179.176,751.9342,435.6172,185.8882,364.344,1564.639,5505.901,1705.715,B5
45.2971,626060.5,340062.3,331,314899.8,140303.5,331,340.5565,321.5163,1783.165,891.4199,465.5868,13515.64,2265.089,9484.686,863.2338,C5
46.21769,426314.5,249947,309,160711.3,74447.52,309,256.6746,202.7363,1638.827,657.6461,150.6115,5554.124,1132.822,8458.714,353.7515,D5
47.94479,406538.5,240881.8,307,169818.4,82003.04,307,207.1441,1474.217,932.2305,333.1724,1752.176,1563.437,818.4711,6799.581,319.6407,E5
49.10875,331893.3,205040.6,296,135060.8,68923.68,296,177.0385,675.5641,2356.313,661.7392,1974.638,382.5064,1191.056,7308.356,919.645,F5
50.00211,509767.7,286468,317,237994.3,125557.6,317,1321.768,945.6503,688.1522,373.0893,216.1614,7181.02,1533.297,5305.768,1409.906,G5
51.08627,386754.7,225284.6,310,182032.6,94087.84,310,206.9383,629.913,842.7142,185.9929,103.3741,6350.056,2134.049,9790.47,326.4133,H5
52.18629,394807,233511,306,142529.7,74804.8,306,5162.825,336.9651,894.0868,634.3416,749.3099,2152.53,1476.265,8800.815,1514.014,I5
53.38352,381107.8,254100,296,124116.5,59839.36,296,60.4102,845.4818,1098.024,1591.583,2494.913,1930.526,2013.55,5699.036,693.6823,J5
54.75056,523049,356564.3,303,163200.6,79027.2,303,174.7363,882.2636,1215.898,969.9796,3778.123,583.3649,1640.539,8738.651,1204.279,K5
56.30185,424654.3,288101,298,149878.5,81544.96,298,-110.7254,1079.331,360.1818,46.34266,203.1007,1646.533,1188.726,3899.56,898.8489,L5
57.42633,385285.4,214667,307,170586,87063.2,307,223.5301,648.6413,527.2333,515.7589,251.8984,10259.13,2968.243,4645.274,767.3228,M5
58.33767,424983.6,245257.6,307,165347.4,81180.96,307,94.08829,1366.106,1586.469,619.15,-140.2235,5966.775,1605.367,8764.354,459.3763,N5
60.85377,322479.2,194221.4,297,143503.6,82715.36,297,333.9227,875.6446,1599.288,622.1268,3584.641,384.3961,906.3122,5307.5,352.5599,O5
61.72268,339700,221448.6,288,142472.7,70855.68,288,122.6765,959.9341,890.9625,-6.885101,2586.894,1430.608,984.5559,7697.285,549.7081,P5
63.38038,304683.3,190217.4,288,125370.1,67924.64,288,551.1057,1585.905,886.8171,1199.884,1185.663,995.5325,667.933,6947.525,492.1504,P7
64.77763,407415.3,209670.7,320,199934.1,97642.72,320,-79.74797,402.5158,1087.791,784.6244,39.19673,9042.9,2391.606,5020.23,1582.429,O7
66.09917,481734.1,259791.8,315,199048.9,94137.12,315,4251.647,1067.874,2060.608,371.9198,308.6473,3128.351,2214.78,20710.63,945.2872,N7
67.32688,377448,222700.8,300,124346.5,72477.44,300,127.8793,1021.353,2775.807,797.611,608.8732,685.5129,2286.327,4409.943,739.0667,M7
68.95727,456701.4,258261.9,316,166940,70656.32,316,423.6547,617.6247,358.8736,574.7814,385.7474,4178.73,1173.662,3259.034,610.5651,L7
70.79707,671965.7,340839.5,349,245146,87843.84,349,199.6613,2350.345,417.0925,-141.8617,558.9862,6633.922,1965.4,9482.008,347.5144,K7
71.79086,250939.8,149503.2,286,139592.9,87290.56,286,250.5562,900.5161,1041.609,109.0766,477.8255,942.4089,608.3031,4201.026,884.617,J7
73.00606,302400.2,179329.9,293,127635.3,73784.48,293,-71.41482,956.939,505.4656,658.312,220.0751,1777.74,1101.221,4924.799,520.8777,I7
75.59313,340095.5,202670.7,297,114591.2,65229.92,297,157.3063,388.9234,875.9332,404.4597,697.651,1099.333,1315.788,3949.597,431.039,H7
77.19941,369719,207924.6,308,147090.8,76834.24,308,313.5991,829.5624,805.7086,816.5443,91.25643,890.4667,2046.246,6467.747,1155.969,G7
78.92558,541169.2,326492.3,314,233092,108530.2,314,7510.631,3665.243,1127.45,657.796,-7.285031,10150.32,1673.434,5841.827,931.7018,F7
80.39491,454166.8,283153.9,309,172026,81910.08,309,220.6668,947.8795,1640.349,618.0443,233.1424,914.9007,1085.867,6162.34,768.6304,E7
81.46346,386833.3,247340.8,300,140939.8,67292.96,300,132.7859,761.8964,1318.231,801.473,1266.559,183.9969,1075.7,6644.812,890.9611,D7
82.50684,323418.3,180760.2,298,151776.5,81754.4,298,135.5013,381.6903,746.0143,976.8364,271.1911,3857.531,969.5259,3839.608,793.5705,C7
83.52465,332649.3,215782.6,290,105096.3,55446.72,290,231.0753,512.4401,1116.78,810.1706,816.9965,510.3233,1867.083,4461.23,768.8395,B7
84.87593,391918.7,201125.1,318,163877.3,82442.08,318,1155.284,917.8736,1518.679,1058.867,1054.879,3567.461,1373.291,6993.919,350.003,A7
86.74803,504257,274500.8,325,207179.1,95782.4,325,11543.21,3647.494,2922.192,1652.386,-6.830667,8031.884,1258.198,8197.376,961.7219,A9
88.30774,590833.6,304996.2,339,344166.9,140657.4,339,192.4463,622.7361,361.6077,924.85,74.79081,11906.34,2165.066,4741.852,2016.062,B9
89.39342,462351.3,235071.2,334,284130.3,134748.3,334,415.6729,270.4817,992.8087,771.4447,267.4455,5519.699,935.7031,4021.701,2034.427,C9
90.64503,482216.2,302369.8,311,150376.2,67035.36,311,9.049724,1034.54,1371.709,825.6163,1450.374,723.0776,729.4324,6793.934,598.0936,D9
91.52039,745936.6,368335.5,351,357153.1,150721.8,351,6080.112,2717.638,817.1846,1244.606,85.44167,9218.975,1768.903,2675.524,1764.138,E9
92.46833,323380.4,191954.6,295,164434,88144,295,431.7484,2393.974,545.3416,326.3749,224.7795,1486.955,1257.027,6362.335,1179.839,F9
93.601,457952.5,237217.1,340,149903,56664.16,340,469.5634,644.8419,1457.303,734.2822,213.2299,16584.98,1430.417,5739.009,966.2781,G9
94.62579,359606.6,221886.6,300,143765.2,74005.12,300,558.9118,927.4645,634.9918,137.4983,247.7812,1744.102,1946.844,6702.219,944.6263,H9
95.72797,384722.3,251426.6,301,158100.6,68007.52,301,104.8708,946.8248,71.77215,290.4657,133.7275,3451.029,1256.333,4687.89,779.7266,I9
96.59774,433416.9,240550.2,315,183675.6,93452.8,315,206.404,1747.554,2058.219,1642.216,593.9388,1047.718,948.4457,8849.1,1159.803,J9
97.82479,427141.5,232879.4,317,177335.8,96158.72,317,6787.454,2244.375,610.0832,247.72,337.717,5510.581,2861.582,9999.922,1457.191,K9
99.12675,328003.9,208069.1,291,116694.3,67740.96,291,165.7239,830.647,1756.038,952.1904,2140.651,2300.108,1396.394,8123.371,421.4798,L9
99.99353,496001.2,330089.8,303,218598.9,97556.48,303,414.9247,1327.752,1592.176,1735.878,537.8749,979.5219,1725.231,9927.257,716.0832,M9
101.3328,378699,220433.9,309,158223.3,70217.28,309,115.4762,1853.957,1156.118,622.5395,813.7189,1298.004,1281.852,5073.464,786.5956,N9
103.3517,355743.8,212002.6,299,158444.8,77991.2,299,141.1526,759.424,890.8319,461.9925,417.4479,2706.278,1256.873,3076.32,707.4496,O9
104.8242,429024.2,212326.2,326,190748,96388.32,326,751.8716,1183.151,1252.058,785.1136,523.3887,3542.848,1858.729,13614.52,908.4329,P9
120.743,417779.3,207832.8,326,161220.5,74921.28,326,4355.271,714.3309,1101.659,435.6375,454.6399,3894.11,1373.412,3303.814,1150.718,P11
121.5911,624931.5,360421.6,321,270198,121458.4,321,6176.522,2328.203,1207.283,272.1798,432.9703,2658.106,1122.723,14314.16,828.9355,O11
124.1868,456182.5,315302.4,295,220968,117652.6,295,3136.501,1013.003,1258.732,170.8548,208.291,2372.157,2109.936,14271.33,1602.731,N11
133.445,415606.8,260731.5,302,142155.6,69221.6,302,5987.066,1097.215,2269.696,1369.818,141.4611,3598.289,2372.276,9890.296,647.7897,M11
134.7397,317856.8,197153.6,291,135572.1,72393.44,291,138.2862,1026.815,2136.662,940.6507,564.0107,1084.06,1488.31,8843.277,501.2545,L11
135.7772,366174.3,213680.3,301,132140,68580.96,301,277.5135,3209.906,1574.036,692.0668,3121.979,520.9077,1383.083,8811.613,1124.196,K11
137.4218,423540.3,285964,299,120429.1,60073.44,299,16.86567,911.1396,1134.288,511.5364,873.2901,906.0255,1250.337,5692.914,629.6117,J11
138.2739,470256.5,255747.5,321,210129.3,101750.9,321,61.45774,3102.577,1667.751,818.0078,188.0847,870.3315,464.0189,4138.225,1195.162,I11
139.509,365166.5,204630.7,309,147919.7,77275.52,309,1037.576,1111.071,818.3192,511.0807,347.454,2460.39,1366.107,8687.888,667.4087,H11
140.8638,381060.8,197003.5,313,156765.9,84305.76,313,260.5059,255.3702,1449.157,523.7717,1708.682,409.7589,1774.624,6104.965,292.7118,G11
143.8687,331795.4,197143.5,296,141367.7,72047.36,296,188.7765,412.96,514.3918,433.1888,159.0232,7502.075,1560.221,5658.077,680.1586,F11
145.3251,317863.4,206614.2,286,142736.7,61027.68,286,262.1946,60.65581,2139.191,-98.74325,162.5014,5403.568,1047.497,3831.637,820.3986,E11
146.3826,474664.4,249979.5,325,245009.2,111647.2,325,8134.144,1223.622,2716.89,1078.375,384.6631,5927.285,1399.916,8842.376,1472.045,D11
147.8963,323465.3,173741.1,308,132199,64355.2,308,474.617,702.5265,895.9169,400.468,1463.776,464.9015,982.9338,9060.909,260.7532,C11
149.0427,375009.7,216429.9,303,151674.8,87235.68,303,388.4882,1131.58,1131.288,150.0275,202.589,2495.788,1249.072,5717.904,762.9344,B11
151.5086,472280.5,329946.4,299,254326.6,123323.2,299,335.5622,1797.871,170.0592,602.6281,286.9693,2440.182,1534.212,5837.37,678.4968,A11
154.7224,351251.6,206697.1,304,150755.9,71260,304,238.1011,725.9753,1526.202,699.8671,871.2083,425.2453,1741.972,6966.26,702.7904,A13
156.01,489962.7,329460.3,305,139984.5,75955.04,305,212.9958,1508.906,1292.054,801.2708,3054.211,500.0951,1457.445,8831.034,700.4405,B13
157.3738,372917.6,235692.8,301,145540.6,82354.72,301,311.0262,869.401,3059.896,871.1172,1310.985,504.3448,1165.703,7232.858,572.8075,C13
158.3775,379638.1,218612.8,306,130364.6,72269.12,306,210.72,867.2213,3109.384,1451.532,368.6566,283.3604,890.6882,4532.061,1210.656,D13
163.1456,355750.1,226562.6,294,112640.9,58459.52,294,208.7608,545.748,467.1312,94.9321,411.0667,614.5358,1106.995,3979.653,1208.446,E13
165.8881,457860.3,294050.4,310,142738.6,72408,310,152.1446,2612.046,899.416,1163.949,6419.184,202.123,2198.039,8129.996,412.4185,F13
166.9228,324729.3,190877.1,296,161780.2,87629.92,296,21.16422,1028.702,2602.589,1000.337,1923.732,387.0788,553.3592,5418.408,662.9773,G13
168.8689,416467.8,265985.4,303,148949.5,70387.52,303,148.0733,1472.736,1227.135,836.6844,2126.398,54.71521,1944.072,9797.989,276.3489,H13
170.0609,435276.8,254324,310,139098.3,76185.76,310,236.8911,822.0172,1560.155,599.9585,382.8528,666.6433,1157.342,4588.528,892.7103,I13
171.0547,301093.5,176851.4,293,139311.5,75350.24,293,44.10724,1383.515,1589.47,143.552,2771.319,481.9099,1568.018,5442.411,1164.667,J13
175.7449,272941.5,149929.9,290,132131.6,72814.56,290,65.79252,504.0196,1367.004,947.84,1057.411,360.3647,1268.567,7476.994,1052.36,K13
179.8198,385539.8,222256.2,303,167797.1,89824,303,259.885,850.7415,1129.237,991.2472,4412.312,542.0316,2459.723,6890.961,336.5412,L13
181.3574,364602.5,202790.6,306,137148,72536.8,306,455.5626,852.7681,1119.505,546.2384,1370.133,669.6056,577.8151,5373.739,324.6479,M13
196.1663,342420.1,193673.8,305,135443.3,68616.8,305,172.5468,1846.18,1586.962,767.7477,862.21,628.8445,1967.63,7479.406,1168.427,N13
200.3956,383577.8,245080.6,297,114975.5,60089.12,297,143.9876,1423.903,2810.86,807.2266,1260.708,28.93673,1073.47,3236.201,1140.235,O13
202.6944,505384,376042.3,296,165409,78660.96,296,90.35352,1440.78,1103.562,589.679,1436.782,423.6207,1267.542,8865.979,1531.925,P13
206.5779,272934,171626.6,284,124424.2,71802.08,284,239.1441,1208.288,2052.096,320.8277,721.2431,364.2697,1046.734,7048.444,1183.583,P15
209.0365,390705.6,246312.6,303,164241.9,78630.72,303,135.5584,759.6072,1583.494,826.4307,593.8602,351.6497,1264.808,8246.13,1152.594,O15
210.4878,574358.4,346367.8,326,187455.6,76641.6,326,266.5012,1576.004,1258.021,721.8184,6668.796,467.4786,1728.245,10394.37,686.3177,N15
212.8163,305315.9,190733.8,290,142340,74543.84,290,154.3899,143.2628,2862.817,816.1737,1320.851,218.449,1368.494,7363.209,343.1074,M15
214.1294,385570.8,248621,295,149661.4,81616.64,295,208.5584,1122.274,2094.635,388.0096,2949.561,409.6248,1817.544,7715.47,1356.922,L15
217.5198,340056.2,192150.6,304,178239.1,93047.36,304,153.3865,755.0411,2653.818,655.8765,892.6234,49.81674,817.4849,7373.915,514.7317,K15
218.7085,360726.8,204301.4,306,135356.3,65011.52,306,164.6043,1619.148,1918.411,930.6111,3720.592,-6.148661,770.5769,8450.194,932.1917,J15
220.4001,353674.4,203106.4,308,167920.1,86971.36,308,271.0712,743.4833,968.6821,1721.829,1492.399,554.2599,1329.965,4354.365,811.2051,I15
224.7271,407731.6,258605.8,302,141147.2,74017.44,302,323.5752,731.7032,992.1649,838.8746,1948.556,195.8124,2226.356,10710.43,701.3641,H15
225.826,312656.4,185390.2,294,132196.7,65787.68,294,91.04273,394.3599,634.8212,583.9399,157.8677,246.0036,1229.086,3070.639,1275.793,G15
226.9174,331589.8,209059.2,292,135314.6,73984.96,292,154.7012,2218.739,1937.183,803.3146,2017.76,608.9785,1292.182,10621.87,1726.772,F15
228.7549,342441.5,219089.9,297,138244.9,72327.36,297,164.8853,1271.285,1635.464,1085.092,3174.662,86.33475,1146.553,7295.697,976.8966,E15
230.6647,367234.5,233725,297,139015.5,73004.96,297,79.57825,921.9383,3112.522,863.2305,255.2838,680.128,2113.828,9784.216,592.1809,D15
232.2696,401007.7,246861.4,303,138929.8,67104.8,303,206.8203,532.6971,2122.62,805.6575,942.4913,569.6027,1055.836,7436.056,-95.52065,C15
233.5889,356677.1,227552.6,292,155183.7,77656.32,292,196.3692,1510.738,2103.455,452.2166,726.5464,326.5158,677.2361,6266.076,1321.983,B15
234.9215,414845.2,261028.3,303,175156.7,87340.96,303,201.6023,1067.234,232.479,439.9056,946.2616,597.8953,1155.951,6939.655,652.883,A15
236.4781,314086.6,187298.7,308,140481.6,67699.52,308,138.7755,1239.335,1957.863,439.6019,3230.307,284.5785,1791.722,11018.49,-828.8762,A17
238.3503,356925.4,229186.7,295,129473.2,63670.88,295,231.027,1055.612,895.9544,989.1902,1291.002,74.08965,1614.461,5153.955,639.4549,B17
240.6255,343666.5,220362.2,293,110072.3,54703.04,293,145.9133,1066.016,906.4155,316.7717,424.0008,342.8994,131.726,2662.456,395.7111,C17
243.0862,324642.6,182022.4,299,149658.4,85292.48,299,72.65959,1052.358,877.6948,1027.405,1826.325,189.9011,1392.843,7033.15,938.3583,D17
246.1869,407986.8,264308.8,297,190676.2,89348,297,435.729,860.1843,507.5444,533.9352,1204.859,446.9517,727.9595,7609.053,527.7197,E17
249.5557,321889.6,180220.3,303,129977.1,63258.72,303,447.169,1448.602,1465.254,801.8493,5604.922,167.9718,1095.544,7995.623,1399.242,F17
250.6006,284170.7,187417.4,285,118934.9,61738.88,285,108.064,529.9568,513.4033,485.0237,261.2592,259.4124,2196.403,3196.621,590.4078,G17
253.5993,317520.9,182496.2,300,134786.1,70983.36,300,-73.53975,636.0386,2699.58,695.6677,1529.256,507.6376,1798.541,7376.044,862.3143,H17
256.813,368296.8,212585,308,158610.2,74717.44,308,245.9711,1143.224,2451.447,784.4666,1771.665,560.1562,1403.138,7451.352,904.5422,I17
261.2747,324769.7,200667,293,160319.4,95135.04,293,150.4834,1180.806,2178.894,814.3044,2733.609,426.9848,1790.718,7803.273,1880.734,J17
265.3443,414916.6,238053.8,309,137866.6,79075.36,309,184.5189,869.2637,1184.66,672.6351,2365.573,469.095,790.1309,7244.149,942.011,K17
269.5794,332375.7,203873.6,295,120972.7,71337.28,295,334.6037,401.4388,1987.593,783.4397,132.593,270.693,2206.903,6498.254,666.048,L17
271.56,360899.8,231772.8,295,146238.9,79493.12,295,108.7178,2699.987,1595.435,985.9254,683.53,93.33324,1259.414,4598.728,731.3932,M17
276.0114,354306,209737.9,303,157545.8,83772.64,303,59.36072,1702.922,1794.939,1373.239,3752.037,422.2299,1553.118,10721.62,733.5565,N17
277.3859,433703.2,271899,307,141370.8,73151.68,307,6.156725,254.0118,1464.093,916.1355,520.6546,319.7858,903.6946,5140.05,856.4791,O17
281.9488,439202.1,287337.1,300,161172,76714.4,300,504.1602,870.3867,1370.948,684.4962,954.4197,382.3868,1165.916,10201.77,874.736,P17
284.3766,510564.8,270178.7,324,306055.6,153396.3,324,270.9331,495.3269,1445.882,1079.943,70.96244,23383.83,2057.686,9486.498,1028.462,P19
287.4696,492003.1,290436.2,314,187979.7,97846.56,314,334.307,222.4003,1727.2,817.4118,428.7147,7873.356,1740.363,3589.281,813.9932,O19
288.7216,344550.3,188933.9,308,173948.3,90084.96,308,104.5269,358.1898,2700.438,150.7749,135.4318,11817.41,1015.976,6840.238,616.0191,N19
292.4179,532767.8,253755,354,228681.3,116661.4,354,117.1534,353.7237,1107.028,700.2374,283.5523,6752.92,1840.966,7964.771,1508.305,M19
293.4572,373461.2,250640.3,293,145630,65722.72,293,229.8242,512.5168,358.5604,148.8939,239.2577,4542.436,860.82,4684.997,868.315,L19
294.4781,394858.1,200889.9,330,160997.2,73875.2,330,267.5459,599.0153,2649.587,579.3853,383.4406,13458.35,1708.514,11296.45,1387.09,K19
296.0304,317014.5,179296.3,298,143556.7,66181.92,298,70.95406,404.3995,1886.696,561.4145,397.8233,7383.853,1212.844,4428.046,568.155,J19
296.9778,343986.8,187220.3,305,148097.4,76428.8,305,130.7693,407.922,5165.141,1400.566,263.3662,6615.244,1787.246,4831.941,476.8444,I19
298.1987,351885.2,242371.4,288,108683.3,56244.16,288,51999.75,126.1374,785.384,18183.03,-269.3232,3776.296,692.7442,-118.9051,745.0462,H19
299.3484,370586,284307.5,277,154458.8,86665.6,277,1132.345,757.4919,1031.384,55532.79,65.7115,2677.397,684.3703,108.6098,866.3366,G19
301.0529,503819.7,310825.8,309,205943.7,101125.9,309,1952.27,1899.193,1479.022,13402.04,54.01327,3807.996,1286.863,-341.8492,830.7684,F19
301.8916,425063.2,216828.6,317,236421.2,131345.8,317,9286.884,2874.769,3677.762,5373.81,250.1455,11528.75,971.6663,-8.199981,1022.72,E19
303.0491,244589,170348.6,267,146088,95421.76,267,4577.961,353.61,3780.294,36201.94,186.3042,345.474,648.2408,-737.7399,440.716,D19
304.1176,490646.1,336815.4,300,188383.2,98022.4,300,2795.813,2615.48,2021.583,8863.696,92.20073,4934.16,1275.725,437.4321,274.8814,C19
305.0681,299319.5,190154.7,287,175618.3,100977,287,50774.13,506.74,173.0792,21379.82,-130.2027,1829.288,1009.004,-236.8494,785.9368,B19
306.0924,287076.6,204469.4,274,94063.49,50440.32,274,41499.04,391.4817,1361.143,19667.42,136.0483,1968.919,554.0443,691.6898,947.0667,A19
308.565,559292.8,325104.7,321,228727.7,111737.9,321,9922.735,3864.592,832.4391,1699.59,-5.948379,6479.002,1831.448,445.7146,457.8962,C21
310.1701,486647.1,260406.7,332,315030,162068.5,332,3523.797,2080.006,12128.12,24193.27,973.3295,6413.314,2487.505,-584.0907,1509.204,D21
311.858,242024.3,174715.5,263,123569.4,59138.24,263,16015.4,604.4633,505.8634,7441.104,-26.95165,23521.91,14560.57,-304.1324,1111.973,E21
313.1901,352786.2,237134.2,289,120284.3,71551.2,289,739.6244,345.664,876.0205,16617.85,304.095,145.8034,1284.755,708.4193,313.14,F21
314.1722,305360.2,218686.7,276,101494.9,52349.92,276,12724.4,733.0776,1369.21,5186.407,138.8502,25180.33,30171.74,2003.211,795.0267,G21
316.2081,278285.9,182190.4,280,84366.12,46574.08,280,164.259,81.79535,646.1784,19797.67,-214.3611,613.3284,1168.415,-880.0406,415.9698,H21
322.1169,355162.9,197279,305,135871.9,68891.2,305,92.41406,662.5062,1639.003,693.9581,566.7331,263.6228,1255.097,6619.053,1499.544,I21
324.3954,430351.9,309165.9,292,171451.7,84141.12,292,138.9917,921.7072,1099.526,587.1481,150.3794,568.66,964.366,7671.826,1570.153,J21
328.6446,381157.3,250365.9,294,147838.7,75509.28,294,46.05562,779.6053,2023.107,419.8408,707.2667,627.7247,471.5277,6973.732,1173.035,K21
330.5742,437910.1,268438.3,308,143799,71551.2,308,219.8876,957.1848,2090.272,1913.975,609.416,315.5213,1718.891,6495.543,843.6058,L21
332.2992,472473.7,286453.4,306,213145.8,104492.6,306,141.1811,309.7373,734.4855,584.65,426.0235,10064.57,1687.161,4758.03,1237,M21
333.9106,538756.4,244977.6,340,281408.8,131521.6,340,86.51994,338.2579,1948.563,1893.325,341.1302,22919.95,2638.136,9407.811,1722.224,N21
335.8355,419035.8,258222.7,303,141338.8,73241.28,303,77.66734,611.8901,1119.176,9.471946,278.1541,3567.926,485.1892,3459.13,1146.54,O21
337.1301,356790.4,223132,295,165633.8,84752.64,295,133.5151,177.9692,714.7388,768.7409,36.85406,5839.813,237.2191,2486.37,1062.092,P21
