TIME,FSC-A,FSC-H,FSC-W,BSC-A,BSC-H,BSC-W,CD45RA: BB515-A-Compensated,CD123: PE-A-Compensated,CD49f: PE-Dazzle-A-Compensated,Lin Live/Dead: PE-Cy5-A-Compensated,CD90: PE-Cy7-A-Compensated,CD38: Brilliant Violet 421-A-Compensated,CD10: Brilliant Violet 605-A-Compensated,CD34: APC-A-Compensated,CD117: Brilliant Violet 785-A-Compensated,Index
35.93785,340006.9,199304,299,162514.3,86283.68,299,449.4828,917.6559,520.428,1965.698,204.971,5476.998,791.2079,5398.357,287.1695,D3
36.84864,481560.5,344424.7,297,122336.7,59775.52,297,5141.049,368.5021,1175.699,1760.439,298.7283,10025.27,29103.47,6520.675,54.80109,C3
37.77609,367299.5,233663.4,293,120243.4,65763.04,293,350.6766,1299.19,1781.839,1310.956,440.3211,2614.124,1903.831,8581.554,1289.88,B3
39.08028,412206.9,250365.9,309,154203.3,78085.28,309,208.3891,666.2408,1611.435,792.1426,1975.905,-5.047369,616.0591,5061.064,559.4599,A3
40.9192,369513.9,205096.6,309,171181.1,96545.12,309,1553.806,594.2068,1244.826,207.2486,276.6967,3832.349,1672.601,7103.62,891.4377,A5
42.01056,417122.4,275896.3,297,152342.5,76071.52,297,94.33687,1873.817,293.5484,526.5002,9064.866,272.668,1659.892,9989.695,1668.531,B5
42.99076,349769.1,204374.2,304,141409.1,66483.2,304,142.5934,197.32,1773.066,880.572,98.96277,9666.979,1714.378,4040.065,657.9232,C5
44.72174,452128.5,279871.2,305,223779.9,107831.4,305,70.41203,952.8325,559.9257,1320.821,682.4575,1239.944,1004.25,5567.094,1487.276,D5
46.05934,464946.4,292084.8,307,175395.3,82522.72,307,6310.918,746.6511,1018.645,797.8026,467.0869,2680.41,1036.701,5296.5,1767.211,E5
47.16321,438297.3,275946.7,306,170110.9,81547.2,306,518.6145,2586.683,2389.751,1176.213,783.8512,1291.631,1463.567,8830.901,488.3777,F5
49.27045,348718.7,242116,285,116959.9,62093.92,285,273.9874,881.1936,565.1271,605.5421,1163.599,757.1054,1551.121,6453.23,709.3705,G5
51.10041,398806.3,215308.8,313,146542.8,79359.84,313,7230.994,1324.289,1701.666,146.6151,766.6412,1765.615,1678.661,10731.16,340.944,H5
52.18223,498310.6,277698.4,314,349311.7,149702.6,314,5017.271,1302.128,680.5008,456.7716,93.76039,4097.203,1280.123,4923.454,1219.505,I5
53.59503,409265.9,216613.6,322,172362.8,83464.64,322,92.47394,723.1172,1223.246,537.734,294.9584,7831.724,1545.467,10660.51,833.2142,J5
54.49119,700364.2,310206.4,373,268782.8,113671,373,7425.736,2725.365,1879.432,1485.048,-65.67184,7133.886,3282.039,7033.107,1607.043,K5
55.79462,495098.6,378885.9,290,200160.9,87996.16,290,391.7382,2995.903,-28.24073,379.523,-79.15352,6832.808,1847.049,6529.65,636.9096,L5
57.31286,500699.5,276478.7,320,201552.5,93755.2,320,8872.743,2140.054,1159.955,349.4053,-18.31597,4998.959,1929.306,8532.837,843.1108,M5
58.3614,418326.2,285846.4,297,150578.8,68087.04,297,287.315,989.9609,496.0883,499.7934,1074.638,714.536,1143.475,7366.224,1422.115,N5
59.62871,407152,241283.8,305,183291.7,92313.76,305,6643.815,4052.457,2298.699,1549.77,525.3782,8691.947,2129.537,4430.584,1566.372,O5
60.48019,272229.4,174274.2,279,110433.5,62464.64,279,278.6235,922.3334,726.5524,134.9032,2621.129,1036.365,1814.664,5229.168,1066.088,P5
61.96062,599597.8,284123.8,344,301594,143846.1,344,4471.68,2199.529,219.0961,678.0378,178.8739,5292.394,1026.995,3349.462,1213.872,P7
62.93896,528536.4,350075,309,209876.5,103894.6,309,155.7551,482.1832,639.1151,735.7074,34.61795,7200.574,1255.256,8589.934,1252.467,O7
63.84869,350504.1,213894.2,299,151238.8,75012,299,154.9989,2004.352,673.1069,335.8114,345.8764,1285.674,791.6063,4620.022,950.8956,N7
65.28665,590735.7,291401.6,336,236472.4,109598.7,336,11114.64,1172.234,1112.061,488.7943,210.1095,5106.357,2814.498,20839.92,1268.817,M7
66.18959,291509.2,187563,284,139656.9,73346.56,284,55.09169,2006.074,2021.634,1055.767,741.9131,574.8712,1959.975,7177.831,1032.157,L7
67.05505,565914.9,301864.7,326,219177.5,99221.92,326,10190.01,6836.46,884.5953,1124.688,630.4106,3049.957,2899.01,11076.78,437.1458,K7
68.09851,388508.1,215945,308,158712.1,86339.68,308,1544.788,552.3131,730.7661,492.9063,840.6473,2301.729,1877.009,6235.093,849.6141,J7
69.178,347719.3,208959.5,297,143394.3,69272,297,245.9763,1576.466,1156.595,971.2678,3180.176,1557.078,1147.398,7382.35,1124.391,I7
70.76577,346441.1,201973,300,151724.3,81936.96,300,217.8935,1066.433,2546.825,1274.687,4525.497,477.5494,768.4838,8607.8,542.4551,H7
71.63187,318962.8,185104.6,298,138515.6,79502.08,298,105.4663,924.4518,503.4637,1298.628,303.0934,5349.854,1737.876,3547.872,1104.218,G7
72.77614,486120.8,253608.3,322,234535.3,112065,322,256.9792,1161.114,761.8892,498.8499,372.6612,8424.987,1329.302,6118.111,761.636,F7
73.65492,415890.5,244928.3,307,231992.4,104680.8,307,267.7032,2440.637,527.0277,393.3783,486.4103,4201.555,2385.162,4082.724,387.2431,E7
74.90221,413630.4,262968.2,302,207174.7,95734.24,302,219.3132,2213.209,2285.786,1086.6,829.3489,3596.212,1279.451,7934.348,257.4228,D7
75.91579,450081.5,315268.8,296,211405.5,106209.6,296,335.912,2030.719,1510.826,1255.719,7125.999,417.9349,1490.841,9650.024,1012.712,C7
77.1399,473410.3,263785.8,324,212269.3,112319.2,324,166.8757,1041.69,3325.462,-13.36641,371.042,12251.58,1908.275,6430.801,1192.396,B7
78.29726,578291,288784.2,356,311614.9,115755.4,356,316.6477,108.4282,267.2271,560.8996,332.8675,8797.748,1924.96,4220.763,1227.93,A7
80.2957,498625.8,241217.8,332,188691.3,93042.88,332,10632.11,1907.197,867.5484,121.0687,329.3836,3684.561,1922.322,7756.668,1614.32,A9
81.39557,425011.8,214308.6,332,192848.1,95226.88,332,8232.787,3239.941,1124.358,575.4861,260.0504,6004.345,2107.772,10431.05,1339.494,B9
82.34393,291215.1,174436.6,287,111713.1,63442.4,287,73.58252,745.914,1738.444,583.4417,919.0561,952.9438,771.6642,4828.266,917.4794,C9
83.48698,348839.6,212991.5,296,126560.8,68281.92,296,284.9303,1121.044,607.6711,837.4432,741.9249,4294.4,931.7602,4216.332,1282.886,D9
84.80565,379875.4,269869.6,286,122333.6,60175.36,286,319.9864,319.2068,488.5461,303.4513,68.61553,1138.152,1111.38,2351.304,1095.343,E9
85.84045,454030.2,222765.8,325,218153.6,112700,325,11412.11,14585.08,1397.88,1546.226,467.5862,11810.04,631.243,10101.2,1076.63,F9
86.99046,450777.7,275576,307,163734.2,85828.96,307,133.5986,689.1132,937.6155,602.4787,67.36891,2267.121,1290.785,6444.566,686.3043,G9
87.97048,358585.8,221235.8,298,135826.3,68209.12,298,362.8019,1282.155,2371.647,1303.413,1478.576,-15.65419,931.2496,4503.054,494.8188,H9
88.87254,344458.7,200279.5,297,135661.4,72912,297,1167.971,2064.927,1113.957,445.9099,406.4848,2003.612,820.9404,9041.521,897.7872,I9
90.18684,510057.6,252042.6,332,233374.3,123646.9,332,8559.588,859.8734,1874.893,775.0002,-2.248664,4890.091,1316.948,2980.954,1505.576,J9
91.51533,522934,241270.4,341,193728.3,93184,341,7058.045,1161.779,918.0601,684.4504,151.4613,10250.47,2207.477,13144.03,781.3671,K9
92.39027,380512.8,213989.4,311,148996.5,77263.2,311,182.1337,466.9571,1010.524,816.4086,1540.551,913.3718,1731.433,8408.901,751.4923,L9
93.97039,418485.5,233550.2,314,149343.4,79792.16,314,244.6229,430.5782,1836.269,1071.412,417.8878,10908.73,1930.115,7782.412,656.6712,M9
95.05829,407080.9,224651.8,321,164091.3,79635.36,321,179.844,616.6415,1692.127,246.9364,271.6277,7388.31,1216.933,5728.683,836.9861,N9
96.59258,376465.9,241708.3,297,161094,86172.8,297,217.0023,2785.452,1236.899,781.8024,365.2245,1632.795,1225.27,8801.269,1011.406,O9
98.03461,499657.3,253669.9,355,201712.7,81593.12,355,324.6358,407.9088,1691.046,1561.738,188.2105,7516.688,1421.438,4513.213,1062.732,P9
100.8719,478657.2,267467.2,320,191013.1,99988,320,6325.014,1416.131,1283.127,745.917,341.1711,7206.488,1921.69,4657.191,708.465,P11
102.4653,326514.5,202712.2,292,129005.5,66001.6,292,9547.96,2225.029,600.2896,885.0292,62.1873,2727.831,1564.165,8634.896,1035.442,O11
103.6571,477140.1,235606.6,332,237847.2,118693.1,332,7960.691,970.8569,1630.361,466.6438,479.8734,5112.54,1707.148,4747.248,898.5735,N11
107.7139,514928.1,264885.6,328,218375,106615,328,6594.716,1510.681,732.2751,984.674,151.3939,6101.889,1754.302,3058.646,1121.052,M11
108.8607,425842,209586.7,320,194535.1,99469.44,320,9472.248,1574.26,755.6308,945.8221,226.8847,8142.463,2435.375,4647.294,1098.74,L11
109.7881,677199.3,305016.3,365,328197.7,145727.7,365,10908.77,1922.442,1360.333,1456.148,396.1623,7853.466,2296.602,4454.039,1230.964,K11
110.8641,342386.6,198038.4,296,147665,74839.52,296,303.5934,66.01579,3277.865,591.501,288.7581,8473.824,1516.568,4113.443,855.7717,J11
113.8067,345806.4,227117,289,134728.2,73151.68,289,313.6651,906.2976,926.0735,675.4451,2491.566,1924.181,1689.389,6003.845,980.1535,I11
114.684,436593.9,315131,292,158053.4,80298.4,292,196.6348,1031.278,972.9869,409.6846,607.5107,605.9761,1244.335,7283.705,869.3278,H11
115.92,427955.4,241377.9,315,167622,86670.08,315,54.0891,1428.087,707.2022,418.2829,304.0278,1768.525,1132.04,7075.89,1167.45,G11
117.0403,357875.2,241573.9,289,143555,72739.52,289,7.208075,1476.794,795.9713,179.4952,439.8783,1964.369,519.5499,2646.234,582.1769,F11
118.4792,442599.5,205338.6,336,236322.5,113394.4,336,434.9044,0.0953888,3463.466,479.5643,160.3596,8584.4,1349.313,12951.51,1034.632,E11
119.7037,336893.5,214308.6,293,133003.2,74369.12,293,446.2438,1165.244,904.714,802.9242,1065.218,991.6257,1035.589,6590.728,146.365,D11
120.6899,326665.8,197115.5,295,134285.3,71341.76,295,5316.559,552.28,1155.133,1235.143,44.61102,5910.017,18005.69,8907.882,785.6646,C11
121.7082,325772,180502.6,301,140242.7,76425.44,301,289.1286,1463.934,1230.224,965.8412,1733.752,1853.265,2322.537,4811.532,980.0155,B11
122.8813,434868.6,273702.3,306,127099.7,62995.52,306,404.8238,978.3411,998.1123,698.2308,70.97145,880.1236,826.8232,5006.161,936.4526,A11
125.5734,373424.7,245610.4,297,125439.3,63455.84,297,75.86667,892.6017,980.1443,716.5015,392.7976,451.2531,2556.397,5097.061,714.3201,A13
128.3407,235136.1,142954.6,275,163824.6,85130.08,275,-19.48541,490.1271,886.1765,427.4969,213.9001,469.9685,448.9872,2905.224,785.8446,B13
130.287,353683.9,212992.6,304,152907.6,74437.44,304,135.6072,1226.852,2256.309,1035.815,4958.498,145.2014,1449.484,8216.101,871.843,C13
131.3056,386365.5,271695.2,290,137322.7,67711.84,290,293.5668,1063.468,2471.095,497.7244,2189.712,497.5388,640.9709,10382.27,1111.786,D13
135.8972,359863.8,222047.8,296,139647.8,80054.24,296,396.996,2001.899,1473.634,1289.026,450.806,416.1154,1327.382,5954.378,511.6059,E13
137.3149,396975.7,267568,294,125961.3,72028.32,294,269.4079,918.5077,1085.908,670.2403,2895.604,154.7003,1709.437,7304.907,872.3144,F13
138.7538,354334.7,228511.4,295,115372.5,64682.24,295,267.0667,934.2247,1726.63,465.5323,846.4429,186.8613,1782.02,6912.256,1685.603,G13
139.7666,326314.2,206086.7,291,145967.9,66409.28,291,148.9746,220.6379,1495.536,352.8288,442.6734,429.4085,1458.148,5341.521,1193.358,H13
141.1406,448750.3,299276.3,302,160831.3,83696.48,302,145.3974,1455.092,2037.467,897.5657,2670.599,607.7388,1806.736,13672.26,278.1937,I13
143.7831,421478.8,292161,293,137711.7,63953.12,293,163.9521,887.8937,749.9328,785.7386,548.2014,222.3253,1590.935,4571.729,1382.471,J13
147.2397,399327.3,267848,295,133876.3,72815.68,295,334.6843,1041.704,1181.342,733.6035,504.2937,583.202,1271.842,5886.626,910.8462,K13
151.7266,321479.9,176582.6,301,143956.9,81510.24,301,164.4787,2666.942,1174.813,1004.381,5004.944,510.3661,1714.967,7319.081,1333.353,L13
154.8923,341790.1,205700.3,303,138692.3,76083.84,303,279.9112,335.925,2838.708,879.3612,2384.287,348.7862,1008.145,7061.715,205.2181,M13
159.0186,383149.5,232920.8,300,108372.1,61121.76,300,181.0614,1015.555,1136.046,535.553,1874.697,203.539,1278.175,5430.354,895.0812,N13
160.004,329011,205245.6,293,159248.1,77066.08,293,75.31738,599.2252,1055.306,682.4384,475.5757,290.6222,1496.33,4988.047,643.2774,O13
160.8846,302834.9,203336,283,150618,79802.24,283,215.606,493.8988,3013.448,522.1459,539.1617,622.9355,1115.875,5396.487,683.4668,P13
162.6954,389611.9,233549.1,305,158653.2,82514.88,305,502.1049,2411.264,2408.83,1854.685,1717.54,295.4868,1125.834,8633.027,568.6181,P15
163.5744,350823.8,221206.7,295,157493.5,82639.2,295,48.48464,1799.059,2020.274,1160.883,4897.262,377.5034,895.2522,6386.724,1161.441,O15
164.8525,361572.2,222275.2,298,119220.6,60680.48,298,297.9477,990.5196,967.534,365.0304,2337.406,345.1725,1412.73,5389.342,608.3131,N15
168.2183,385777.7,295883.8,280,121813.6,58862.72,280,287.3193,800.5058,1331.321,655.0941,1311.881,358.3417,1340.341,5246.52,794.6036,M15
171.1122,301712.5,186925.8,288,116544.5,65310.56,288,139.9864,569.1666,1288.614,508.6524,677.8489,409.9743,1108.299,4349.549,829.0973,L15
176.1832,381765.3,212361,307,164079.5,84542.08,307,392.6649,1176.626,1407.121,1379.858,4387.425,262.45,1247.123,11940.58,297.2202,K15
177.1802,439046.4,266498.4,306,135027.8,72741.76,306,176.5131,1409.009,1205.208,694.165,4628.778,329.4794,1279.99,10578.45,415.3543,J15
178.509,347109.3,227794.6,294,127965,68612.32,294,442.8116,793.5231,984.7444,535.0837,1995.038,392.584,964.5397,8449.753,439.8826,I15
180.09,449339,298866.4,302,153105.2,72186.24,302,75.70936,1048.799,2433.12,377.4149,1376.901,673.5361,1344.578,12178.51,427.1373,H15
182.5843,367079.8,241558.2,291,124922,68072.48,291,204.8347,1057.827,1262.713,181.0751,2780.247,634.8992,1662.27,7074.398,864.1383,G15
184.4658,343568.5,234201,286,135457.7,68128.48,286,335.7321,144.8641,1516.875,551.0747,501.4686,276.5522,2025.212,3979.907,830.5825,F15
185.5219,357970,221538.2,297,126616.9,63831.04,297,253.9528,493.6721,1743.502,498.3444,1877.117,99.7617,1383.696,6165.796,1599.349,E15
188.8521,372211.1,246401.1,290,132718.6,67953.76,290,261.3307,1669.213,1101.842,130.4347,1226.12,514.7027,1282.212,8282.295,384.0729,D15
190.3558,377890.2,226999.4,301,133330.3,68090.4,301,136.1727,1187.221,938.8503,470.6703,5429.189,236.4771,2698.878,6476.955,844.5872,C15
191.7511,418219.1,276802.4,298,141751.2,76125.28,298,263.5049,867.4653,1567.696,476.3027,1346.128,570.6373,1731.87,7445.374,770.3412,B15
193.6805,371994.2,222311,304,147761.4,74085.76,304,398.2516,1678.719,2127.737,1482.341,574.6644,453.9326,1003.648,6023.431,356.7494,A15
195.2381,439167.4,293717.8,300,183739.3,98091.84,300,483.4609,784.5168,591.2813,409.2696,1890.802,537.8698,2075.958,8679.059,478.1228,A17
197.3701,382214,240970.2,299,128510.1,66231.2,299,266.9002,422.3116,2115.453,925.9781,1099.055,457.6351,1449.204,4731.246,931.0572,B17
199.0677,459168.4,268268,312,154347.5,65692.48,312,199.3804,845.5824,1490.421,369.8395,2027.548,676.1737,2069.657,9615.334,862.4412,C17
200.9934,396776.9,277184.3,291,111547.6,60495.68,291,240.0815,865.4108,1801.343,901.5369,2771.144,514.1998,1532.11,6770.107,1192.923,D17
202.4325,441769.6,296428.2,300,123359.7,59342.08,300,353.8644,1187.296,1124.846,573.3525,6075.429,558.7556,1516.131,5835.767,1238.325,E17
203.4974,403073.9,273063.8,294,102992,51778.72,294,47.19511,767.6722,2051.726,966.4647,845.5746,334.4071,866.831,7335.709,1091.168,F17
210.0666,363281.7,220519,298,130330.1,79471.84,298,104.0543,1272.61,1858.723,1447.802,3187.76,403.2482,1766.212,8072.1,717.4504,G17
212.3124,349271.7,226083.2,290,130260.9,72926.56,290,167.5786,2237.434,1795.637,1393.041,4876.195,680.1797,1145.841,6013.255,1029.295,H17
214.0627,363638.8,224803,301,129726.7,66544.8,301,386.7115,880.5757,1169.037,486.6522,962.3562,420.5104,1123.363,7446.987,1004.99,I17
216.4166,416076.6,217977.8,330,154324.8,61549.6,330,51.43391,1074.109,2051.404,747.5063,110.2812,134.0747,672.9009,8592.688,526.5649,J17
219.1396,395995.5,212389,309,151250.7,83513.92,309,5211.191,2318.971,968.2926,323.9251,110.3318,419.3735,1862.088,10711.92,1686.838,K17
220.0758,354120,214773.4,296,147192.6,79573.76,296,88.05054,973.8756,1115.015,984.3042,1423.156,358.1561,1153.809,7159.783,1189.217,L17
221.1518,376553.8,253811,293,139638.1,67149.6,293,193.3151,1233.046,592.7845,253.3612,2219.075,407.6978,468.3806,5531.59,631.6034,M17
224.4332,375791.2,227580.6,301,132965.8,75872.16,301,134.2693,1436.128,1364.931,754.89,1105.488,446.8615,1077.085,8568.693,1023.101,N17
225.4588,323455.6,199634.4,296,115003.8,57196.16,296,233.0622,1027.734,1255.031,622.3127,3610.264,500.5851,1167.402,6341.248,363.8712,O17
226.9882,369112.7,250709.8,288,130693.2,76132,288,226.8217,543.7278,971.6662,714.796,-97.82922,373.2627,983.8596,5756.901,1137.567,P17
228.5288,596192.6,278334.6,359,319642.4,139949.6,359,557.3214,169.2659,1140.587,1672.868,213.2493,15788.94,2414.402,7292.169,247.6061,P19
229.7648,373986,216077.1,309,225806.3,93535.68,309,89.44189,473.8457,1629.748,820.7591,224.43,5992.966,369.456,5329.778,1136.143,O19
232.1919,348640.3,186301.9,311,143316.5,76433.28,311,148.471,283.0804,715.2163,671.0345,117.5342,7282.853,1346.849,2167.646,1459.16,N19
233.3221,611307.4,331624.2,345,282506.2,112388.6,345,410.8487,537.3095,1201.203,856.6328,112.2104,3507.575,1672.079,5476.472,375.3709,M19
234.7726,321631.7,162351.8,309,179753.1,88693.92,309,-181.2153,142.8365,1420.041,783.2819,301.0862,6257.911,1098.471,4971.217,631.2575,L19
236.2122,344524.8,200044.3,297,165219.3,97060.32,297,326.1653,134.636,804.0437,938.3407,432.9355,5804.599,1767.76,2443.74,988.7749,K19
237.9047,567974.2,255335.4,348,246162.6,107457.3,348,339.5634,332.185,903.0445,1344.874,-20.53509,7017.797,1593.308,6209.88,1503.593,J19
245.8428,436876.7,225353,322,175082.4,74211.2,322,270.7521,-64.80384,2562.489,485.6121,118.7088,9250.411,1552.535,9515.922,1428.387,I19
246.9024,456928.4,289063,303,195585.4,97768.16,303,5562.932,24847.37,1224.316,10130.99,394.4473,9417.836,1940.192,1320.794,348.6873,H19
247.8375,293843,194147.5,282,118452.9,67376.96,282,104.3713,154.5724,319.2267,37242.41,316.9651,252.9526,1727.385,-1902.28,-153.1427,G19
250.2037,246320.8,179920.2,264,94750.77,55119.68,264,30741.95,185.2087,1154.844,9600.392,236.6757,3904.047,512.7999,205.1401,887.8094,F19
252.0026,321578.2,219204.2,283,131856,71029.28,283,39523.5,-441.647,876.482,26221.73,520.7099,703.7747,455.6877,-835.3207,-325.5204,E19
253.1186,327631.8,245688.8,276,114429.8,55810.72,276,12583.75,145.6991,687.5085,22337.09,-104.7087,101.6662,657.472,300.2155,1132.194,D19
254.3694,250539.6,177271.4,267,84855.38,40221.44,267,2650.654,526.831,1986.733,13746.5,-86.47605,236.806,458.5103,-831.8693,495.4968,C19
255.3087,313639.4,225991.4,276,97553.48,51935.52,276,351.6252,-196.7219,5759.227,23727.79,262.3156,97.50149,828.1705,-1422.264,507.2382,B19
256.1585,480907.1,227169.6,339,313163.2,113199.5,339,43941.26,53814.01,12307.35,4629.179,294.2176,4037.355,4891.188,-100.0481,622.831,A19
257.7229,367126.3,255548.2,288,145919.5,74404.96,288,2433.369,769.6435,3310.827,32753.04,339.3413,1349.992,1331.437,-512.6552,492.4261,C21
258.6713,300247.4,230692,270,141409.7,82818.4,270,299.6899,-90.25848,5778.53,15380.14,386.2384,136.8747,914.4255,-1.392987,466.9876,D21
259.5457,382194,266859,289,144683.7,89832.96,289,67259.05,908.4885,654.407,7399.643,513.3333,6213.884,487.2741,59.09996,1093.949,E21
260.5618,215101.1,148453.8,261,109522.3,62888,261,14441.07,2204.215,229.7939,6714.649,-134.8594,17272.71,7423.286,-3.710428,932.0487,F21
261.5138,205716.8,136614.2,261,88537.38,53279.52,261,15200.05,470.6825,95.74475,7289.465,-132.3216,252.5504,458.6779,-160.5258,469.8868,G21
262.5865,312222.2,235532.6,273,87468.79,46430.72,273,28962.19,103.4171,344.8718,23623.85,-389.6823,728.7894,927.502,122.9049,665.4638,H21
265.1017,305109,195951.8,289,111188.3,63137.76,289,332.1513,472.1051,1984.649,176.4258,518.4306,149.3707,639.45,4434.988,1190.837,I21
266.8413,345023.8,205145.9,302,130689.3,64714.72,302,268.758,890.837,1000.94,900.7366,406.9557,407.9892,878.3187,4877.94,1003.021,J21
269.4168,335075.8,202008.8,296,143605.4,83269.76,296,377.6284,2072.237,1081.75,1141.318,544.3053,568.7505,1469.263,8282.868,693.6008,K21
273.358,348996.6,202359.4,300,161405.9,82494.72,300,359.5909,2212.866,452.7674,1432.414,453.0799,620.2018,1451.37,3953.354,1327.175,L21
275.2622,505560.3,266677.6,334,188468.4,86681.28,334,276.0872,204.271,1856.724,1379.766,325.5628,12272.88,1583.409,8015.208,1091.782,M21
278.4011,314659.3,211465,284,149405.5,84847.84,284,399.7383,378.9797,866.6539,264.9498,389.6344,2380.194,793.1685,3999.18,946.1368,N21
283.4157,438536.3,266613.8,305,207804.8,103584.3,305,137.0055,514.2948,1507.706,405.9192,483.6767,9908.147,1619.672,9567.737,212.2616,O21
284.7637,529017.2,333644.7,310,210128,93560.32,310,298.5416,432.0755,358.3372,736.0946,105.2759,13389.63,1283.294,4285.569,932.4279,P21
